x y rho u v p
1.076563 -1.250000 1.400000 0.850000 0.000000 6.250000
1.076563 -1.125000 1.400000 0.850000 0.000000 6.250000
1.140625 -1.187500 1.400000 0.850000 0.000000 6.250000
1.076563 -1.187500 1.400000 0.850000 0.000000 6.250000
1.076563 -1.000000 1.400000 0.850000 0.000000 6.250000
1.140625 -1.062500 1.400000 0.850000 0.000000 6.250000
1.076563 -1.062500 1.400000 0.850000 0.000000 6.250000
1.204687 -1.125000 1.400000 0.850000 0.000000 6.250000
1.204687 -1.000000 1.400000 0.850000 0.000000 6.250000
1.268750 -1.062500 1.400000 0.850000 0.000000 6.250000
1.204687 -1.062500 1.400000 0.850000 0.000000 6.250000
1.332812 -1.125000 1.400000 0.850000 0.000000 6.250000
1.332812 -1.000000 1.400000 0.850000 0.000000 6.250000
1.396875 -1.062500 1.400000 0.850000 0.000000 6.250000
1.332812 -1.062500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.875000 1.400000 0.850000 0.000000 6.250000
0.628125 -0.937500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.937500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.875000 1.400000 0.850000 0.000000 6.250000
0.756250 -0.937500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.937500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.750000 1.400000 0.850000 0.000000 6.250000
0.628125 -0.812500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.812500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.750000 1.400000 0.850000 0.000000 6.250000
0.756250 -0.812500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.812500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.875000 1.400000 0.850000 0.000000 6.250000
0.884375 -0.937500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.937500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.875000 1.400000 0.850000 0.000000 6.250000
1.012500 -0.937500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.937500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.750000 1.400000 0.850000 0.000000 6.250000
0.884375 -0.812500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.812500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.750000 1.400000 0.850000 0.000000 6.250000
1.012500 -0.812500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.812500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.625000 1.400000 0.850000 0.000000 6.250000
0.628125 -0.687500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.687500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.625000 1.400000 0.850000 0.000000 6.250000
0.756250 -0.687500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.687500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.500000 1.400000 0.850000 0.000000 6.250000
0.628125 -0.562500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.562500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.500000 1.400000 0.850000 0.000000 6.250000
0.756250 -0.562500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.562500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.625000 1.400000 0.850000 0.000000 6.250000
0.884375 -0.687500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.687500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.625000 1.400000 0.850000 0.000000 6.250000
1.012500 -0.687500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.687500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.500000 1.400000 0.850000 0.000000 6.250000
0.884375 -0.562500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.562500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.500000 1.400000 0.850000 0.000000 6.250000
1.012500 -0.562500 1.400000 0.850000 -0.000000 6.250000
0.948438 -0.562500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.875000 1.400000 0.850000 0.000000 6.250000
1.140625 -0.937500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.937500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.875000 1.400000 0.850000 0.000000 6.250000
1.268750 -0.937500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.937500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.750000 1.400000 0.850000 0.000000 6.250000
1.140625 -0.812500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.812500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.750000 1.400000 0.850000 0.000000 6.250000
1.268750 -0.812500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.812500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.875000 1.400000 0.850000 0.000000 6.250000
1.396875 -0.937500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.937500 1.400000 0.850000 0.000000 6.250000
1.460938 -1.000000 1.400000 0.850000 0.000000 6.250000
1.460938 -0.875000 1.400000 0.850000 0.000000 6.250000
1.525000 -0.937500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.937500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.750000 1.400000 0.850000 0.000000 6.250000
1.396875 -0.812500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.812500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.750000 1.400000 0.850000 0.000000 6.250000
1.525000 -0.812500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.812500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.625000 1.400000 0.850000 -0.000000 6.250000
1.140625 -0.687500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.687500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.625000 1.400000 0.850000 0.000000 6.250000
1.268750 -0.687500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.687500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.500000 1.400000 0.850000 0.000000 6.250000
1.140625 -0.562500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.562500 1.400000 0.850000 -0.000000 6.250000
1.204687 -0.500000 1.400000 0.850000 0.000000 6.250000
1.268750 -0.562500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.562500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.625000 1.400000 0.850000 0.000000 6.250000
1.396875 -0.687500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.687500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.625000 1.400000 0.850000 0.000000 6.250000
1.525000 -0.687500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.687500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.500000 1.400000 0.850000 0.000000 6.250000
1.396875 -0.562500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.562500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.500000 1.400000 0.850000 0.000000 6.250000
1.525000 -0.562500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.562500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.375000 1.400000 0.850000 0.000000 6.250000
0.628125 -0.437500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.437500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.375000 1.400000 0.850000 0.000000 6.250000
0.756250 -0.437500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.437500 1.400000 0.850000 0.000000 6.250000
0.628125 -0.312500 1.400000 0.850000 0.000000 6.250000
0.564063 -0.312500 1.400000 0.850000 0.000000 6.250000
0.756250 -0.312500 1.400000 0.850000 0.000000 6.250000
0.692187 -0.312500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.375000 1.400000 0.850000 0.000000 6.250000
0.884375 -0.437500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.437500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.375000 1.400000 0.850000 0.000000 6.250000
1.012500 -0.437500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.437500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.250000 1.400000 0.850000 0.000000 6.250000
0.884375 -0.312500 1.400000 0.850000 0.000000 6.250000
0.820312 -0.312500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.250000 1.400000 0.850000 0.000000 6.250000
1.012500 -0.312500 1.400000 0.850000 0.000000 6.250000
0.948438 -0.312500 1.400000 0.850000 0.000000 6.250000
1.012500 -0.187500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.375000 1.400000 0.850000 0.000000 6.250000
1.140625 -0.437500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.437500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.375000 1.400000 0.850000 0.000000 6.250000
1.268750 -0.437500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.437500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.250000 1.400000 0.850000 0.000000 6.250000
1.140625 -0.312500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.312500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.250000 1.400000 0.850000 0.000000 6.250000
1.268750 -0.312500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.312500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.375000 1.400000 0.850000 0.000000 6.250000
1.396875 -0.437500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.437500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.375000 1.400000 0.850000 0.000000 6.250000
1.525000 -0.437500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.437500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.250000 1.400000 0.850000 -0.000000 6.250000
1.396875 -0.312500 1.400000 0.850000 -0.000000 6.250000
1.332812 -0.312500 1.400000 0.850000 -0.000000 6.250000
1.460938 -0.250000 1.400000 0.850000 0.000000 6.250000
1.525000 -0.312500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.312500 1.400000 0.850000 0.000000 6.250000
1.140625 -0.187500 1.400000 0.850000 0.000000 6.250000
1.076563 -0.187500 1.400000 0.850000 -0.000000 6.250000
1.204687 -0.125000 1.400000 0.850000 -0.000000 6.250000
1.268750 -0.187500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.187500 1.400000 0.850000 0.000000 6.250000
1.268750 -0.062500 1.400000 0.850000 0.000000 6.250000
1.204687 -0.062500 1.400000 0.850000 -0.000000 6.250000
1.332812 -0.125000 1.400000 0.850000 0.000000 6.250000
1.396875 -0.187500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.187500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.125000 1.400000 0.850000 0.000000 6.250000
1.525000 -0.187500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.187500 1.400000 0.850000 0.000000 6.250000
1.332812 0.000000 1.400000 0.850000 0.000000 6.250000
1.396875 -0.062500 1.400000 0.850000 0.000000 6.250000
1.332812 -0.062500 1.400000 0.850000 0.000000 6.250000
1.460938 0.000000 1.400000 0.850000 0.000000 6.250000
1.525000 -0.062500 1.400000 0.850000 0.000000 6.250000
1.460938 -0.062500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.875000 1.400000 0.850000 0.000000 6.250000
1.589063 -0.750000 1.400000 0.850000 0.000000 6.250000
1.653125 -0.812500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.812500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.625000 1.400000 0.850000 0.000000 6.250000
1.653125 -0.687500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.687500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.750000 1.400000 0.850000 0.000000 6.250000
1.717188 -0.625000 1.400000 0.850000 0.000000 6.250000
1.781250 -0.687500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.687500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.500000 1.400000 0.850000 0.000000 6.250000
1.653125 -0.562500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.562500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.500000 1.400000 0.850000 0.000000 6.250000
1.781250 -0.562500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.562500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.375000 1.400000 0.850000 0.000000 6.250000
1.653125 -0.437500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.437500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.375000 1.400000 0.850000 0.000000 6.250000
1.781250 -0.437500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.437500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.250000 1.400000 0.850000 0.000000 6.250000
1.653125 -0.312500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.312500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.250000 1.400000 0.850000 0.000000 6.250000
1.781250 -0.312500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.312500 1.400000 0.850000 0.000000 6.250000
1.845312 -0.500000 1.400000 0.850000 0.000000 6.250000
1.845312 -0.375000 1.400000 0.850000 0.000000 6.250000
1.909375 -0.437500 1.400000 0.850000 0.000000 6.250000
1.845312 -0.437500 1.400000 0.850000 0.000000 6.250000
1.845312 -0.250000 1.400000 0.850000 0.000000 6.250000
1.909375 -0.312500 1.400000 0.850000 0.000000 6.250000
1.845312 -0.312500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.125000 1.400000 0.850000 0.000000 6.250000
1.653125 -0.187500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.187500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.125000 1.400000 0.850000 0.000000 6.250000
1.781250 -0.187500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.187500 1.400000 0.850000 0.000000 6.250000
1.589063 0.000000 1.400000 0.850000 0.000000 6.250000
1.653125 -0.062500 1.400000 0.850000 0.000000 6.250000
1.589063 -0.062500 1.400000 0.850000 0.000000 6.250000
1.717188 0.000000 1.400000 0.850000 0.000000 6.250000
1.781250 -0.062500 1.400000 0.850000 0.000000 6.250000
1.717188 -0.062500 1.400000 0.850000 0.000000 6.250000
1.845312 -0.125000 1.400000 0.850000 0.000000 6.250000
1.909375 -0.187500 1.400000 0.850000 0.000000 6.250000
1.845312 -0.187500 1.400000 0.850000 0.000000 6.250000
1.845312 0.000000 1.400000 0.850000 0.000000 6.250000
1.909375 -0.062500 1.400000 0.850000 0.000000 6.250000
1.845312 -0.062500 1.400000 0.850000 0.000000 6.250000
-0.973437 0.125000 1.400000 0.850000 0.000000 6.250000
-1.037500 0.062500 1.400000 0.850000 0.000000 6.250000
-0.909375 0.062500 1.400000 0.850000 0.000000 6.250000
-0.973437 0.062500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.125000 1.400000 0.850000 0.000000 6.250000
-0.781250 0.062500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.062500 1.400000 0.850000 0.000000 6.250000
-0.973437 0.250000 1.400000 0.850000 0.000000 6.250000
-1.037500 0.187500 1.400000 0.850000 0.000000 6.250000
-0.909375 0.187500 1.400000 0.850000 0.000000 6.250000
-0.973437 0.187500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.250000 1.400000 0.850000 0.000000 6.250000
-0.781250 0.187500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.187500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.125000 1.400000 0.850000 0.000000 6.250000
-0.653125 0.062500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.062500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.125000 1.400000 0.850000 0.000000 6.250000
-0.525000 0.062500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.062500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.250000 1.400000 0.850000 0.000000 6.250000
-0.653125 0.187500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.187500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.250000 1.400000 0.850000 0.000000 6.250000
-0.525000 0.187500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.187500 1.400000 0.850000 0.000000 6.250000
-0.973437 0.375000 1.400000 0.850000 0.000000 6.250000
-1.037500 0.312500 1.400000 0.850000 0.000000 6.250000
-0.909375 0.312500 1.400000 0.850000 0.000000 6.250000
-0.973437 0.312500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.375000 1.400000 0.850000 0.000000 6.250000
-0.781250 0.312500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.312500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.500000 1.400000 0.850000 0.000000 6.250000
-0.909375 0.437500 1.400000 0.850000 0.000000 6.250000
-0.781250 0.437500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.437500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.375000 1.400000 0.850000 0.000000 6.250000
-0.653125 0.312500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.312500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.375000 1.400000 0.850000 0.000000 6.250000
-0.525000 0.312500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.312500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.500000 1.400000 0.850000 0.000000 6.250000
-0.653125 0.437500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.437500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.500000 1.400000 0.850000 0.000000 6.250000
-0.525000 0.437500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.437500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.625000 1.400000 0.850000 0.000000 6.250000
-0.909375 0.562500 1.400000 0.850000 0.000000 6.250000
-0.781250 0.562500 1.400000 0.850000 0.000000 6.250000
-0.845313 0.562500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.625000 1.400000 0.850000 0.000000 6.250000
-0.653125 0.562500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.562500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.625000 1.400000 0.850000 0.000000 6.250000
-0.525000 0.562500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.562500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.750000 1.400000 0.850000 0.000000 6.250000
-0.781250 0.687500 1.400000 0.850000 0.000000 6.250000
-0.653125 0.687500 1.400000 0.850000 0.000000 6.250000
-0.717187 0.687500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.750000 1.400000 0.850000 0.000000 6.250000
-0.525000 0.687500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.687500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.875000 1.400000 0.850000 0.000000 6.250000
-0.653125 0.812500 1.400000 0.850000 0.000000 6.250000
-0.525000 0.812500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.812500 1.400000 0.850000 0.000000 6.250000
-0.589063 1.000000 1.400000 0.850000 0.000000 6.250000
-0.653125 0.937500 1.400000 0.850000 0.000000 6.250000
-0.525000 0.937500 1.400000 0.850000 0.000000 6.250000
-0.589063 0.937500 1.400000 0.850000 0.000000 6.250000
-0.460938 0.125000 1.400000 0.850000 0.000000 6.250000
-0.396875 0.062500 1.400000 0.850000 0.000000 6.250000
-0.460938 0.062500 1.400000 0.850000 0.000000 6.250000
-0.332813 0.125000 1.400000 0.850000 0.000000 6.250000
-0.268750 0.062500 1.400000 0.850000 0.000000 6.250000
-0.332813 0.062500 1.400000 0.850000 0.000000 6.250000
-0.460938 0.250000 1.400000 0.850000 0.000000 6.250000
-0.396875 0.187500 1.400000 0.850000 0.000000 6.250000
-0.460938 0.187500 1.400000 0.850000 0.000000 6.250000
-0.332813 0.250000 1.400000 0.850000 0.000000 6.250000
-0.268750 0.187500 1.400000 0.850000 0.000000 6.250000
-0.332813 0.187500 1.400000 0.850000 0.000000 6.250000
-0.204687 0.125000 1.400000 0.850000 0.000000 6.250000
-0.140625 0.062500 1.400000 0.850000 0.000000 6.250000
-0.204687 0.062500 1.400000 0.850000 0.000000 6.250000
-0.076563 0.125000 1.400000 0.850000 0.000000 6.250000
-0.204687 0.250000 1.400000 0.850000 0.000000 6.250000
-0.140625 0.187500 1.400000 0.850000 0.000000 6.250000
-0.204687 0.187500 1.400000 0.850000 0.000000 6.250000
-0.076563 0.250000 1.400000 0.850000 0.000000 6.250000
-0.012500 0.187500 1.400000 0.850000 0.000000 6.250000
-0.076563 0.187500 1.400000 0.850000 0.000000 6.250000
-0.460938 0.375000 1.400000 0.850000 0.000000 6.250000
-0.396875 0.312500 1.400000 0.850000 0.000000 6.250000
-0.460938 0.312500 1.400000 0.850000 0.000000 6.250000
-0.332813 0.375000 1.400000 0.850000 0.000000 6.250000
-0.268750 0.312500 1.400000 0.850000 0.000000 6.250000
-0.332813 0.312500 1.400000 0.850000 0.000000 6.250000
-0.460938 0.500000 1.400000 0.850000 0.000000 6.250000
-0.396875 0.437500 1.400000 0.850000 0.000000 6.250000
-0.460938 0.437500 1.400000 0.850000 0.000000 6.250000
-0.332813 0.500000 1.400000 0.850000 0.000000 6.250000
-0.268750 0.437500 1.400000 0.850000 0.000000 6.250000
-0.332813 0.437500 1.400000 0.850000 0.000000 6.250000
-0.204687 0.375000 1.400000 0.850000 0.000000 6.250000
-0.140625 0.312500 1.400000 0.850000 0.000000 6.250000
-0.204687 0.312500 1.400000 0.850000 0.000000 6.250000
-0.076563 0.375000 1.400000 0.850000 0.000000 6.250000
-0.012500 0.312500 1.400000 0.850000 0.000000 6.250000
-0.076563 0.312500 1.400000 0.850000 0.000000 6.250000
-0.204687 0.500000 1.400000 0.850000 0.000000 6.250000
-0.140625 0.437500 1.400000 0.850000 0.000000 6.250000
-0.204687 0.437500 1.400000 0.850000 0.000000 6.250000
-0.076563 0.500000 1.400000 0.850000 0.000000 6.250000
-0.012500 0.437500 1.400000 0.850000 0.000000 6.250000
-0.076563 0.437500 1.400000 0.850000 0.000000 6.250000
0.051562 0.250000 1.400000 0.850000 0.000000 6.250000
0.051562 0.375000 1.400000 0.850000 0.000000 6.250000
0.115625 0.312500 1.400000 0.850000 0.000000 6.250000
0.051562 0.312500 1.400000 0.850000 0.000000 6.250000
0.179688 0.375000 1.400000 0.850000 0.000000 6.250000
0.243750 0.312500 1.400000 0.850000 0.000000 6.250000
0.179688 0.312500 1.400000 0.850000 0.000000 6.250000
0.051562 0.500000 1.400000 0.850000 0.000000 6.250000
0.115625 0.437500 1.400000 0.850000 0.000000 6.250000
0.051562 0.437500 1.400000 0.850000 0.000000 6.250000
0.179688 0.500000 1.400000 0.850000 0.000000 6.250000
0.243750 0.437500 1.400000 0.850000 0.000000 6.250000
0.179688 0.437500 1.400000 0.850000 0.000000 6.250000
0.307812 0.375000 1.400000 0.850000 0.000000 6.250000
0.371875 0.312500 1.400000 0.850000 -0.000000 6.250000
0.307812 0.312500 1.400000 0.850000 0.000000 6.250000
0.435937 0.375000 1.400000 0.850000 0.000000 6.250000
